MoTe2 scan
Current Position 
70.000
R(V)	Theta
0.001074	-49.844463
0.001074	-49.848809
0.001074	-49.853943
0.001074	-49.859676
0.001074	-49.865901
0.001074	-49.872117
0.001075	-49.878229
0.001075	-49.883933
0.001075	-49.889185
0.001075	-49.894137
0.001075	-49.898765
0.001075	-49.903141
0.001075	-49.907032
0.001075	-49.910323
0.001076	-49.912659
0.001076	-49.913500
0.001076	-49.912613
0.001076	-49.909986
0.001076	-49.906051
0.001077	-49.900988
0.001077	-49.895075
0.001077	-49.888504
0.001077	-49.881326
0.001078	-49.872984
0.001078	-49.863336
0.001078	-49.852857
0.001079	-49.841899
0.001079	-49.830936
0.001079	-49.820110
0.001080	-49.809148
0.001080	-49.798684
0.001080	-49.789304
0.001081	-49.781069
0.001081	-49.773970
0.001082	-49.768045
0.001082	-49.762880
0.001082	-49.758523
0.001083	-49.755162
0.001083	-49.752801
0.001083	-49.751826
0.001083	-49.752407
0.001083	-49.754278
0.001084	-49.757337
0.001084	-49.761668
0.001084	-49.766876
0.001084	-49.772323
0.001084	-49.777700
0.001084	-49.783119
0.001083	-49.788791
0.001083	-49.795453
0.001083	-49.802706
0.001083	-49.810143
0.001082	-49.817690
0.001082	-49.824930
0.001081	-49.831615
0.001081	-49.837594
0.001081	-49.842860
0.001080	-49.847534
0.001079	-49.852062
Mean R	Std.Dev R
0.001078	3.288595E-6
Mean T	Std.Dev T
-49.842780	0.044064
Current Position 
69.100
R(V)	Theta
0.001072	-49.906524
0.001072	-49.904855
0.001072	-49.903325
0.001072	-49.901713
0.001072	-49.900013
0.001072	-49.898345
0.001072	-49.896710
0.001072	-49.894958
0.001072	-49.893190
0.001072	-49.891078
0.001072	-49.888540
0.001071	-49.886027
0.001071	-49.883708
0.001071	-49.881614
0.001071	-49.879891
0.001070	-49.878448
0.001070	-49.877359
0.001070	-49.876969
0.001069	-49.877371
0.001069	-49.878376
0.001069	-49.879826
0.001068	-49.881842
0.001068	-49.884352
0.001068	-49.887063
0.001067	-49.889728
0.001067	-49.892105
0.001067	-49.893993
0.001067	-49.895609
0.001066	-49.896959
0.001066	-49.898020
0.001066	-49.898698
0.001066	-49.899106
0.001065	-49.899326
0.001065	-49.899048
0.001065	-49.898267
0.001065	-49.897000
0.001064	-49.895567
0.001064	-49.894111
0.001064	-49.892562
0.001064	-49.890750
0.001064	-49.888822
0.001063	-49.887117
0.001063	-49.886006
0.001063	-49.885689
0.001063	-49.886200
0.001063	-49.887322
0.001063	-49.888782
0.001063	-49.890434
0.001063	-49.892169
0.001063	-49.893989
0.001063	-49.896100
0.001063	-49.898806
0.001063	-49.901784
0.001063	-49.904731
0.001063	-49.907770
0.001063	-49.911009
0.001062	-49.914582
0.001062	-49.921282
0.001062	-49.924454
0.001061	-49.927241
0.001061	-49.929578
0.001061	-49.931826
0.001061	-49.933961
0.001060	-49.935953
0.001060	-49.937928
0.001060	-49.940035
0.001059	-49.942615
0.001059	-49.945677
0.001059	-49.949107
0.001058	-49.952727
0.001058	-49.956411
0.001058	-49.960366
0.001057	-49.964605
0.001057	-49.969242
0.001057	-49.974134
0.001057	-49.979275
0.001056	-49.984896
0.001056	-49.991255
0.001056	-49.998374
0.001055	-50.006315
0.001055	-50.014844
0.001054	-50.023769
0.001054	-50.032973
0.001054	-50.042669
0.001053	-50.052444
0.001053	-50.062425
0.001052	-50.072460
0.001052	-50.082407
0.001052	-50.092734
0.001051	-50.103699
0.001051	-50.115499
0.001050	-50.127930
0.001050	-50.140684
0.001050	-50.153708
0.001049	-50.166554
0.001049	-50.178797
0.001049	-50.190612
0.001048	-50.202231
0.001048	-50.213954
0.001048	-50.225748
Mean R	Std.Dev R
0.001062	7.118683E-6
Mean T	Std.Dev T
-49.951377	0.091763
Current Position 
69.085
R(V)	Theta
0.001049	-50.417773
0.001050	-50.416027
0.001050	-50.414001
0.001051	-50.411310
0.001051	-50.407416
0.001052	-50.401979
0.001052	-50.395038
0.001053	-50.386404
0.001053	-50.375832
0.001053	-50.363820
0.001054	-50.350212
0.001054	-50.335073
0.001055	-50.318471
0.001055	-50.300605
0.001056	-50.281955
0.001056	-50.262612
0.001056	-50.242572
0.001057	-50.221979
0.001057	-50.200760
0.001058	-50.178942
0.001058	-50.156602
0.001059	-50.133926
0.001059	-50.110955
0.001060	-50.087994
0.001060	-50.065594
0.001061	-50.044413
0.001061	-50.024855
0.001061	-50.007044
0.001062	-49.990976
0.001062	-49.976730
0.001062	-49.964364
0.001062	-49.953808
0.001063	-49.945051
0.001063	-49.938200
0.001063	-49.933340
0.001063	-49.930278
0.001063	-49.929104
0.001063	-49.929843
0.001063	-49.932288
0.001063	-49.936185
0.001062	-49.941351
0.001062	-49.947871
0.001062	-49.955609
0.001062	-49.964591
0.001061	-49.974610
0.001061	-49.985411
0.001060	-49.997006
0.001060	-50.009181
0.001060	-50.022286
0.001059	-50.036699
0.001059	-50.052221
0.001058	-50.068619
0.001058	-50.085564
0.001058	-50.102661
0.001057	-50.119894
0.001057	-50.137453
0.001056	-50.155185
0.001056	-50.172860
0.001056	-50.190216
0.001056	-50.207002
0.001056	-50.223061
0.001055	-50.237849
0.001055	-50.251176
0.001055	-50.263293
0.001055	-50.274424
0.001055	-50.284726
0.001055	-50.293829
0.001055	-50.301800
0.001055	-50.307925
0.001056	-50.312270
0.001056	-50.315161
0.001056	-50.316712
0.001056	-50.316883
0.001056	-50.315825
0.001056	-50.313660
0.001057	-50.310737
0.001057	-50.307432
0.001057	-50.303433
0.001058	-50.298925
0.001058	-50.293783
0.001058	-50.287835
0.001058	-50.281168
0.001059	-50.273771
0.001059	-50.265820
0.001060	-50.257437
0.001060	-50.248398
0.001060	-50.238690
0.001061	-50.218243
0.001062	-50.207800
0.001062	-50.207800
0.001062	-50.187078
0.001063	-50.177161
0.001063	-50.177161
0.001063	-50.157291
0.001064	-50.147387
0.001064	-50.137210
0.001064	-50.126774
0.001065	-50.116451
0.001065	-50.106676
0.001065	-50.097402
Mean R	Std.Dev R
0.001058	3.736870E-6
Mean T	Std.Dev T
-50.175611	0.147034
Current Position 
69.070
R(V)	Theta
0.001065	-49.903865
0.001066	-49.902576
0.001067	-49.901887
0.001068	-49.901522
0.001068	-49.901565
0.001069	-49.902048
0.001070	-49.902982
0.001070	-49.904542
0.001071	-49.906803
0.001072	-49.909518
0.001072	-49.912479
0.001072	-49.915573
0.001073	-49.918791
0.001073	-49.921935
0.001073	-49.925111
0.001074	-49.928443
0.001074	-49.931951
0.001074	-49.935451
0.001074	-49.938805
0.001074	-49.941827
0.001074	-49.944800
0.001074	-49.947893
0.001074	-49.951222
0.001074	-49.954369
0.001074	-49.956953
0.001074	-49.959171
0.001074	-49.961080
0.001075	-49.962824
0.001075	-49.964413
0.001075	-49.966068
0.001075	-49.967964
0.001075	-49.970294
0.001075	-49.973078
0.001076	-49.976076
0.001076	-49.979388
0.001076	-49.983094
0.001076	-49.987174
0.001076	-49.991592
0.001077	-49.996428
0.001077	-50.001505
0.001077	-50.006841
0.001078	-50.012485
0.001078	-50.018668
0.001079	-50.025776
0.001079	-50.034006
0.001080	-50.043139
0.001080	-50.052979
0.001081	-50.062893
0.001081	-50.072794
0.001082	-50.082689
0.001082	-50.092546
0.001083	-50.102142
0.001084	-50.111432
0.001084	-50.120313
0.001085	-50.128712
0.001086	-50.136527
0.001086	-50.143616
0.001087	-50.149668
0.001088	-50.154194
0.001089	-50.157169
0.001089	-50.158802
0.001090	-50.159412
0.001091	-50.159311
0.001092	-50.158492
0.001093	-50.157142
0.001094	-50.155315
0.001094	-50.153081
0.001095	-50.150561
0.001096	-50.147914
0.001097	-50.145260
0.001098	-50.142715
0.001098	-50.140450
0.001099	-50.138380
0.001100	-50.136360
0.001100	-50.134651
0.001101	-50.133382
0.001102	-50.132724
0.001102	-50.132641
0.001103	-50.133125
0.001103	-50.134181
0.001104	-50.135674
0.001104	-50.137399
0.001105	-50.139133
0.001105	-50.140565
0.001105	-50.141623
0.001106	-50.142387
0.001106	-50.142691
0.001106	-50.142521
0.001106	-50.141839
0.001106	-50.140590
0.001106	-50.138697
0.001106	-50.136199
0.001106	-50.132987
0.001106	-50.129128
0.001106	-50.124840
0.001105	-50.120270
0.001105	-50.115343
0.001105	-50.109895
0.001105	-50.103904
0.001105	-50.097346
Mean R	Std.Dev R
0.001086	1.337629E-5
Mean T	Std.Dev T
-50.049286	0.094910
Current Position 
69.055
R(V)	Theta
0.001098	-50.142677
0.001098	-50.138953
0.001098	-50.135376
0.001099	-50.132151
0.001099	-50.129358
0.001099	-50.127073
0.001100	-50.125436
0.001100	-50.124612
0.001100	-50.124718
0.001101	-50.125215
0.001101	-50.125492
0.001101	-50.125716
0.001101	-50.126106
0.001102	-50.126692
0.001102	-50.127397
0.001102	-50.128181
0.001102	-50.129141
0.001102	-50.130196
0.001102	-50.131371
0.001102	-50.132725
0.001102	-50.134058
0.001102	-50.135305
0.001102	-50.136414
0.001102	-50.137475
0.001101	-50.138430
0.001101	-50.139299
0.001100	-50.140161
0.001100	-50.140912
0.001099	-50.141287
0.001099	-50.141336
0.001098	-50.141064
0.001098	-50.140475
0.001097	-50.139524
0.001096	-50.137960
0.001095	-50.135755
0.001095	-50.132942
0.001094	-50.129675
0.001093	-50.126157
0.001092	-50.122420
0.001091	-50.118472
0.001090	-50.114379
0.001089	-50.110218
0.001088	-50.106132
0.001087	-50.102383
0.001087	-50.099410
0.001086	-50.097323
0.001085	-50.096223
0.001084	-50.095957
0.001084	-50.096315
0.001083	-50.096996
0.001082	-50.097823
0.001082	-50.098693
0.001081	-50.099600
0.001081	-50.100720
0.001080	-50.101859
0.001080	-50.102737
0.001080	-50.103213
0.001079	-50.103094
0.001079	-50.102082
0.001079	-50.100193
0.001079	-50.097627
0.001078	-50.094342
0.001078	-50.090253
0.001078	-50.085587
0.001078	-50.080437
0.001078	-50.074994
0.001078	-50.069356
0.001078	-50.063891
0.001079	-50.058625
0.001079	-50.053668
0.001079	-50.049085
0.001079	-50.045000
0.001079	-50.041395
0.001080	-50.038095
0.001080	-50.035460
0.001080	-50.033634
0.001080	-50.032624
0.001080	-50.032202
0.001080	-50.032183
0.001080	-50.032709
0.001080	-50.033992
0.001080	-50.035962
0.001080	-50.038377
0.001080	-50.040936
0.001080	-50.043606
0.001080	-50.046716
0.001080	-50.050381
0.001080	-50.054585
0.001080	-50.059118
0.001080	-50.063909
0.001080	-50.068874
0.001080	-50.073916
0.001080	-50.078954
0.001080	-50.083965
0.001080	-50.088762
0.001080	-50.093041
0.001080	-50.096558
0.001080	-50.099536
0.001080	-50.102031
0.001080	-50.104277
Mean R	Std.Dev R
0.001088	9.478741E-6
Mean T	Std.Dev T
-50.098217	0.035229
Current Position 
69.040
R(V)	Theta
0.001076	-49.846874
0.001076	-49.823764
0.001076	-49.812903
0.001076	-49.802936
0.001076	-49.793987
0.001076	-49.786267
0.001075	-49.779900
0.001075	-49.774846
0.001075	-49.770994
0.001075	-49.768298
0.001075	-49.766648
0.001075	-49.766011
0.001075	-49.766094
0.001074	-49.766808
0.001074	-49.768095
0.001074	-49.769947
0.001074	-49.772370
0.001074	-49.775259
0.001074	-49.778565
0.001074	-49.782335
0.001074	-49.786641
0.001074	-49.791378
0.001074	-49.796434
0.001074	-49.801622
0.001074	-49.807298
0.001074	-49.813265
0.001074	-49.819242
0.001075	-49.824962
0.001075	-49.830346
0.001075	-49.835471
0.001075	-49.840392
0.001075	-49.844840
0.001075	-49.848603
0.001075	-49.851705
0.001076	-49.854149
0.001076	-49.856131
0.001076	-49.857675
0.001076	-49.858713
0.001076	-49.859492
0.001076	-49.860371
0.001076	-49.861575
0.001076	-49.863223
0.001076	-49.865258
0.001076	-49.867708
0.001076	-49.870572
0.001076	-49.873724
0.001076	-49.877279
0.001076	-49.881386
0.001077	-49.886368
0.001077	-49.892052
0.001077	-49.897979
0.001077	-49.903803
0.001077	-49.909397
0.001077	-49.915158
0.001077	-49.921172
0.001077	-49.927154
0.001078	-49.933175
0.001078	-49.939230
0.001078	-49.945623
0.001078	-49.952804
0.001078	-49.960722
0.001078	-49.969180
0.001078	-49.978127
0.001078	-49.987780
0.001077	-49.998153
0.001077	-50.008890
0.001077	-50.019840
0.001077	-50.030635
0.001076	-50.041487
0.001076	-50.052341
0.001076	-50.063255
0.001075	-50.074213
0.001075	-50.085024
0.001074	-50.095552
0.001074	-50.105483
0.001073	-50.114843
0.001073	-50.123710
0.001072	-50.131935
0.001072	-50.139489
0.001072	-50.146274
0.001071	-50.152371
0.001071	-50.157566
0.001071	-50.161735
0.001071	-50.165243
0.001070	-50.168474
0.001070	-50.171841
0.001070	-50.175425
0.001070	-50.179147
0.001070	-50.183116
0.001070	-50.187256
0.001070	-50.191598
0.001070	-50.196224
0.001070	-50.201400
0.001071	-50.207238
0.001071	-50.213644
0.001071	-50.220499
0.001071	-50.227872
0.001071	-50.236163
0.001071	-50.245691
0.001071	-50.256464
Mean R	Std.Dev R
0.001075	2.337271E-6
Mean T	Std.Dev T
-49.953222	0.156794
Current Position 
69.025
R(V)	Theta
0.001066	-50.270325
0.001066	-50.266641
0.001065	-50.263491
0.001065	-50.261175
0.001064	-50.260067
0.001064	-50.260326
0.001063	-50.261824
0.001063	-50.264297
0.001062	-50.267482
0.001062	-50.271016
0.001062	-50.274452
0.001061	-50.277595
0.001061	-50.280509
0.001060	-50.283495
0.001060	-50.286543
0.001059	-50.289828
0.001059	-50.293375
0.001058	-50.296922
0.001058	-50.300223
0.001058	-50.303425
0.001057	-50.306575
0.001057	-50.309760
0.001057	-50.312991
0.001056	-50.316060
0.001056	-50.318784
0.001056	-50.321265
0.001055	-50.323824
0.001055	-50.326535
0.001055	-50.329157
0.001055	-50.331630
0.001055	-50.334078
0.001055	-50.335825
0.001054	-50.336542
0.001054	-50.336304
0.001054	-50.335081
0.001054	-50.333042
0.001054	-50.330292
0.001054	-50.327012
0.001054	-50.323314
0.001054	-50.319182
0.001054	-50.314796
0.001054	-50.310109
0.001053	-50.305119
0.001053	-50.299674
0.001053	-50.293622
0.001053	-50.286993
0.001053	-50.279687
0.001053	-50.271543
0.001053	-50.262248
0.001052	-50.252311
0.001052	-50.242291
0.001052	-50.232414
0.001052	-50.222468
0.001052	-50.212536
0.001052	-50.202779
0.001053	-50.193421
0.001053	-50.184690
0.001053	-50.177075
0.001053	-50.170995
0.001053	-50.166554
0.001053	-50.163745
0.001053	-50.162604
0.001054	-50.163148
0.001054	-50.165383
0.001054	-50.174256
0.001054	-50.180168
0.001054	-50.186571
0.001054	-50.193054
0.001054	-50.199580
0.001054	-50.206043
0.001054	-50.212164
0.001054	-50.217802
0.001054	-50.222696
0.001054	-50.226749
0.001054	-50.229951
0.001054	-50.232356
0.001055	-50.233845
0.001055	-50.234512
0.001055	-50.234304
0.001055	-50.233264
0.001055	-50.231393
0.001055	-50.228847
0.001056	-50.225658
0.001056	-50.221914
0.001056	-50.217697
0.001056	-50.212996
0.001056	-50.207861
0.001056	-50.202182
0.001056	-50.195812
0.001056	-50.189045
0.001056	-50.181710
0.001056	-50.173909
0.001056	-50.165901
0.001056	-50.157738
0.001056	-50.149487
0.001056	-50.141095
0.001056	-50.132314
0.001056	-50.123194
0.001055	-50.114115
0.001055	-50.105777
Mean R	Std.Dev R
0.001056	3.363856E-6
Mean T	Std.Dev T
-50.245724	0.061169
Current Position 
69.010
R(V)	Theta
0.001062	-50.170085
0.001063	-50.156888
0.001063	-50.143331
0.001063	-50.129791
0.001063	-50.116444
0.001063	-50.103319
0.001064	-50.090340
0.001064	-50.077703
0.001064	-50.065690
0.001064	-50.054352
0.001063	-50.044020
0.001063	-50.034686
0.001063	-50.026466
0.001063	-50.019630
0.001063	-50.014556
0.001062	-50.011489
0.001062	-50.010371
0.001062	-50.011144
0.001061	-50.013469
0.001061	-50.017249
0.001060	-50.022195
0.001060	-50.028037
0.001059	-50.034614
0.001059	-50.041576
0.001058	-50.048578
0.001058	-50.055225
0.001057	-50.061600
0.001057	-50.067611
0.001056	-50.073019
0.001055	-50.077719
0.001055	-50.081771
0.001054	-50.085438
0.001054	-50.088603
0.001054	-50.091179
0.001053	-50.093098
0.001053	-50.094402
0.001053	-50.094931
0.001053	-50.094970
0.001053	-50.094149
0.001053	-50.091905
0.001053	-50.088542
0.001054	-50.084150
0.001054	-50.078683
0.001055	-50.072234
0.001055	-50.065081
0.001056	-50.057464
0.001057	-50.049467
0.001058	-50.041086
0.001059	-50.032642
0.001059	-50.024293
0.001060	-50.016018
0.001061	-50.008346
0.001062	-50.001178
0.001063	-49.994806
0.001064	-49.989314
0.001066	-49.980372
0.001066	-49.980372
0.001067	-49.976763
0.001068	-49.970508
0.001069	-49.967782
0.001070	-49.965381
0.001070	-49.963496
0.001071	-49.962013
0.001072	-49.960758
0.001072	-49.959783
0.001073	-49.959336
0.001073	-49.959484
0.001074	-49.960135
0.001074	-49.961106
0.001075	-49.962315
0.001075	-49.963816
0.001075	-49.965597
0.001076	-49.967501
0.001076	-49.969308
0.001076	-49.971021
0.001076	-49.972681
0.001076	-49.974414
0.001076	-49.976174
0.001075	-49.977732
0.001075	-49.978904
0.001075	-49.979807
0.001074	-49.980599
0.001074	-49.981444
0.001073	-49.982736
0.001072	-49.984485
0.001072	-49.986733
0.001071	-49.989200
0.001071	-49.991702
0.001070	-49.994151
0.001070	-49.996668
0.001069	-49.999300
0.001069	-50.001977
0.001068	-50.004651
0.001068	-50.007264
0.001068	-50.009686
0.001068	-50.011865
0.001068	-50.014166
0.001068	-50.016445
0.001067	-50.018444
0.001067	-50.020242
Mean R	Std.Dev R
0.001065	7.230219E-6
Mean T	Std.Dev T
-50.025133	0.051377
Position	Mean R	Mean T
70.000000	0.001070	-50.041524
69.985000	0.001082	-49.990229
69.970000	0.001071	-50.248621
69.955000	0.001091	-49.951914
69.940000	0.001101	-50.016521
69.925000	0.001084	-50.084145
69.910000	0.001069	-50.066944
69.895000	0.001070	-50.152346
69.880000	0.001076	-50.025535
69.865000	0.001095	-50.067299
69.850000	0.001082	-49.976708
69.835000	0.001079	-50.343230
69.820000	0.001069	-49.937715
69.805000	0.001059	-50.261777
69.790000	0.001076	-50.212976
69.775000	0.001080	-50.304475
69.760000	0.001072	-50.064035
69.745000	0.001069	-50.019027
69.730000	0.001072	-50.010422
69.715000	0.001084	-49.848893
69.700000	0.001087	-50.160178
69.685000	0.001089	-50.185390
69.670000	0.001092	-49.809538
69.655000	0.001084	-50.075976
69.640000	0.001071	-49.992198
69.625000	0.001066	-50.080855
69.610000	0.001070	-50.280082
69.595000	0.001071	-50.315073
69.580000	0.001057	-49.983149
69.565000	0.001069	-50.083629
69.550000	0.001060	-50.149985
69.535000	0.001066	-50.188861
69.520000	0.001057	-50.403117
69.505000	0.001063	-50.351018
69.490000	0.001055	-50.246988
69.475000	0.001063	-50.153574
69.460000	0.001065	-49.982623
69.445000	0.001067	-50.109464
69.430000	0.001061	-50.509703
69.415000	0.001056	-50.507329
69.400000	0.001064	-50.348586
69.385000	0.001061	-50.186094
69.370000	0.001064	-50.195814
69.355000	0.001078	-50.449976
69.340000	0.001096	-49.921918
69.325000	0.001084	-49.883526
69.310000	0.001065	-50.133027
69.295000	0.001076	-50.030763
69.280000	0.001085	-49.993339
69.265000	0.001072	-50.066903
69.250000	0.001079	-50.055124
69.235000	0.001079	-50.132999
69.220000	0.001081	-49.928703
69.205000	0.001059	-50.498552
69.190000	0.001073	-50.220788
69.175000	0.001078	-50.070185
69.160000	0.001058	-50.126847
69.145000	0.001071	-49.945112
69.130000	0.001067	-49.895422
69.115000	0.001078	-49.842780
69.100000	0.001062	-49.951377
69.085000	0.001058	-50.175611
69.070000	0.001086	-50.049286
69.055000	0.001088	-50.098217
69.040000	0.001075	-49.953222
69.025000	0.001056	-50.245724
69.010000	0.001065	-50.025133
